samples,computations,losses
831000,8310.0,0.2699038779735565
832000,8320.0,0.26989379078149794
833000,8330.0,0.2698958623409271
834000,8340.0,0.26989984065294265
835000,8350.0,0.26990079164505004
836000,8360.0,0.2699109199643135
837000,8370.0,0.26991570234298706
838000,8380.0,0.2699075761437416
839000,8390.0,0.26990947872400284
840000,8400.0,0.2699106658995152
841000,8410.0,0.26991149425506594
