samples,computations,losses
436000,4360.0,0.1256472074985504
437000,4370.0,0.1256305191665888
438000,4380.0,0.12561310686171054
439000,4390.0,0.12560575760900974
440000,4400.0,0.1256005746126175
441000,4410.0,0.12560573428869248
442000,4420.0,0.12560167215764523
443000,4430.0,0.12558476097881793
444000,4440.0,0.12557061292231084
445000,4450.0,0.125609712228179
446000,4460.0,0.12555936075747012
447000,4470.0,0.1255727807432413
448000,4480.0,0.12554456129670144
449000,4490.0,0.1255344258993864
450000,4500.0,0.12553491294384003
451000,4510.0,0.1255345080792904
452000,4520.0,0.12551505118608475
453000,4530.0,0.12550433449447154
454000,4540.0,0.1254995297640562
455000,4550.0,0.12550633870065211
456000,4560.0,0.12549521043896675
457000,4570.0,0.12547452084720134
458000,4580.0,0.12547829642891883
459000,4590.0,0.12547617971897126
460000,4600.0,0.12543769381940365
461000,4610.0,0.12542982451617718
462000,4620.0,0.12544070363044738
463000,4630.0,0.1254318295419216
464000,4640.0,0.12542751513421535
465000,4650.0,0.1254262178391218
466000,4660.0,0.12541604802012443
467000,4670.0,0.12540872216224672
468000,4680.0,0.12537737011909486
469000,4690.0,0.12536501049995422
470000,4700.0,0.12537541560828686
471000,4710.0,0.12535871244966984
472000,4720.0,0.12534070029854774
473000,4730.0,0.1253586368262768
474000,4740.0,0.12533503346145153
475000,4750.0,0.1253134161233902
476000,4760.0,0.1253038113564253
477000,4770.0,0.12532715909183026
478000,4780.0,0.12531351238489152
479000,4790.0,0.12530493706464768
480000,4800.0,0.12528821006417273
481000,4810.0,0.12529253274202345
482000,4820.0,0.12526993408799172
483000,4830.0,0.12524375081062317
484000,4840.0,0.12524963848292828
485000,4850.0,0.12524175472557544
486000,4860.0,0.12522881343960762
487000,4870.0,0.12522242814302445
488000,4880.0,0.1252051632106304
489000,4890.0,0.1252013596147299
490000,4900.0,0.12521650955080987
491000,4910.0,0.12521772690117358
492000,4920.0,0.12520856007933617
493000,4930.0,0.1252030250430107
494000,4940.0,0.1251923418045044
495000,4950.0,0.12519427344202996
496000,4960.0,0.1251780094206333
497000,4970.0,0.1251717109978199
498000,4980.0,0.12515893667936326
499000,4990.0,0.12515427701175214
500000,5000.0,0.12515932910144328
501000,5010.0,0.12513961091637613
502000,5020.0,0.12514455512166023
503000,5030.0,0.12512196995317937
504000,5040.0,0.12513037770986557
505000,5050.0,0.12512571796774863
506000,5060.0,0.12512869887053968
507000,5070.0,0.12511496305465697
508000,5080.0,0.12511123903095722
509000,5090.0,0.1250982590019703
510000,5100.0,0.12507908120751382
511000,5110.0,0.12508370161056517
512000,5120.0,0.12506489343941213
513000,5130.0,0.1250580608099699
514000,5140.0,0.12506601229310035
515000,5150.0,0.12507090233266355
516000,5160.0,0.1250489366054535
517000,5170.0,0.12505332008004189
518000,5180.0,0.1250419345498085
519000,5190.0,0.1250376596301794
520000,5200.0,0.12504134699702263
521000,5210.0,0.12504616506397725
522000,5220.0,0.1250380951911211
523000,5230.0,0.12501700475811958
524000,5240.0,0.12501226887106895
525000,5250.0,0.12502370096743107
526000,5260.0,0.12501519940793515
527000,5270.0,0.1250064440816641
528000,5280.0,0.1250120395421982
529000,5290.0,0.12501214638352395
530000,5300.0,0.12501319028437138
531000,5310.0,0.12499453537166119
532000,5320.0,0.12498798869550228
533000,5330.0,0.12497936971485615
534000,5340.0,0.1249768341332674
535000,5350.0,0.12495450727641583
536000,5360.0,0.12497581161558628
537000,5370.0,0.124954599365592
538000,5380.0,0.12493548229336739
539000,5390.0,0.12495075315237045
540000,5400.0,0.12492796763777733
541000,5410.0,0.12492566026747226
542000,5420.0,0.12492268912494182
543000,5430.0,0.12490641571581364
544000,5440.0,0.12489531368017197
545000,5450.0,0.12489239178597927
546000,5460.0,0.12487312838435173
547000,5470.0,0.12486982427537441
548000,5480.0,0.12486110731959343
549000,5490.0,0.12485715314745903
550000,5500.0,0.1248574397712946
551000,5510.0,0.12486056216061116
552000,5520.0,0.12485723435878754
553000,5530.0,0.12485230997204781
554000,5540.0,0.12484880805015564
555000,5550.0,0.124856623634696
556000,5560.0,0.12485430054366589
557000,5570.0,0.12486972212791443
558000,5580.0,0.12484794490039348
559000,5590.0,0.12484536737203598
560000,5600.0,0.12484299391508102
561000,5610.0,0.12484383866190911
562000,5620.0,0.12483979664742946
563000,5630.0,0.12483372919261455
564000,5640.0,0.12483479700982571
565000,5650.0,0.12483062513172627
566000,5660.0,0.12482306353747845
567000,5670.0,0.12482265658676624
568000,5680.0,0.12482548721134662
569000,5690.0,0.12481593944132328
570000,5700.0,0.12480901584029197
571000,5710.0,0.12481205582618714
572000,5720.0,0.12481215864419937
573000,5730.0,0.1248164013773203
574000,5740.0,0.12480641536414623
575000,5750.0,0.12480655327439308
576000,5760.0,0.12479034461081027
577000,5770.0,0.12477698244154453
578000,5780.0,0.12477662004530429
579000,5790.0,0.12477629825472832
580000,5800.0,0.12476781748235226
581000,5810.0,0.12476421929895878
582000,5820.0,0.12476572483777999
583000,5830.0,0.12476098708808422
584000,5840.0,0.12475922144949436
585000,5850.0,0.1247580723464489
586000,5860.0,0.12475182928144932
587000,5870.0,0.12475036524236202
588000,5880.0,0.1247377273440361
589000,5890.0,0.12474322609603405
590000,5900.0,0.12474485002458095
591000,5910.0,0.12472728863358498
592000,5920.0,0.12472630016505719
593000,5930.0,0.1247199796885252
594000,5940.0,0.12471488796174526
595000,5950.0,0.1247060813009739
596000,5960.0,0.12470380887389183
597000,5970.0,0.12470857530832291
598000,5980.0,0.12470810748636722
599000,5990.0,0.12470148831605911
600000,6000.0,0.12470045559108257
601000,6010.0,0.12471197433769703
602000,6020.0,0.12469475798308849
603000,6030.0,0.1246874137967825
604000,6040.0,0.12468675993382931
605000,6050.0,0.12468183100223541
606000,6060.0,0.12467808440327645
607000,6070.0,0.12466911286115646
608000,6080.0,0.12466645017266273
609000,6090.0,0.12466366045176983
610000,6100.0,0.12466875575482846
611000,6110.0,0.12466034181416034
612000,6120.0,0.12466251991689205
613000,6130.0,0.12466339834034443
614000,6140.0,0.12466678090393543
615000,6150.0,0.1246569275856018
616000,6160.0,0.1246422366797924
617000,6170.0,0.12465102031826973
618000,6180.0,0.12464616917073727
619000,6190.0,0.12464057244360446
620000,6200.0,0.12463923826813698
621000,6210.0,0.12464401252567768
622000,6220.0,0.12463911019265651
623000,6230.0,0.1246331986784935
624000,6240.0,0.12462403677403927
625000,6250.0,0.12462478034198284
626000,6260.0,0.12462621584534644
627000,6270.0,0.12462721578776836
628000,6280.0,0.12461734130978584
629000,6290.0,0.12461391761898995
630000,6300.0,0.12460866749286652
631000,6310.0,0.12460994236171245
632000,6320.0,0.12460749365389347
633000,6330.0,0.12460474886000156
634000,6340.0,0.12460552640259266
635000,6350.0,0.12459709994494915
636000,6360.0,0.12459213644266129
637000,6370.0,0.12458831824362278
638000,6380.0,0.12458886235952377
639000,6390.0,0.12459247037768365
640000,6400.0,0.12459183171391487
641000,6410.0,0.12458968713879585
642000,6420.0,0.12457825928926468
643000,6430.0,0.12457840628921986
644000,6440.0,0.1245795426517725
645000,6450.0,0.12458022639155387
646000,6460.0,0.12457724511623383
647000,6470.0,0.12457959629595279
648000,6480.0,0.12458243191242219
649000,6490.0,0.12458340302109719
650000,6500.0,0.12458680614829064
651000,6510.0,0.12457888193428517
652000,6520.0,0.1245674529671669
653000,6530.0,0.12457377813756466
654000,6540.0,0.12456589117646218
655000,6550.0,0.12455984473228454
656000,6560.0,0.12455731481313706
657000,6570.0,0.12455305799841881
658000,6580.0,0.12455089211463928
659000,6590.0,0.12454900309443474
660000,6600.0,0.12454701200127602
661000,6610.0,0.12454804986715316
662000,6620.0,0.12454220473766327
663000,6630.0,0.12453932069242
664000,6640.0,0.12453725956380367
665000,6650.0,0.12453904822468757
666000,6660.0,0.12453379735350609
667000,6670.0,0.12453237645328046
668000,6680.0,0.12453363433480263
669000,6690.0,0.12453309327363968
670000,6700.0,0.12453230321407319
671000,6710.0,0.12452557139098644
672000,6720.0,0.12452709130942821
673000,6730.0,0.12452296026051045
674000,6740.0,0.1245220398902893
675000,6750.0,0.1245187134295702
676000,6760.0,0.12451596327126026
677000,6770.0,0.12451666831970215
678000,6780.0,0.12451888285577298
679000,6790.0,0.12451542757451534
680000,6800.0,0.12451116465032101
681000,6810.0,0.12450700983405114
682000,6820.0,0.12450607620179653
683000,6830.0,0.12451290518045426
684000,6840.0,0.12451448261737824
685000,6850.0,0.12450717039406299
686000,6860.0,0.12450148798525333
687000,6870.0,0.12450115509331226
688000,6880.0,0.12450502440333366
689000,6890.0,0.12450258314609527
690000,6900.0,0.12449713185429573
691000,6910.0,0.1244960554689169
692000,6920.0,0.12448900900781154
693000,6930.0,0.12448767557740212
694000,6940.0,0.1244853375852108
695000,6950.0,0.12448573112487793
696000,6960.0,0.12448017507791519
697000,6970.0,0.12447506248950958
698000,6980.0,0.12447727285325527
699000,6990.0,0.1244724564254284
700000,7000.0,0.1244765231013298
701000,7010.0,0.12447468101978303
702000,7020.0,0.12446948006749153
703000,7030.0,0.12447066999971866
704000,7040.0,0.12446780636906624
705000,7050.0,0.12446598649024963
706000,7060.0,0.12445957981050014
707000,7070.0,0.12445567734539509
708000,7080.0,0.12445952385663986
709000,7090.0,0.12445544756948948
710000,7100.0,0.12445115216076374
711000,7110.0,0.12444654673337936
712000,7120.0,0.12444984197616576
713000,7130.0,0.1244541111588478
714000,7140.0,0.12445282861590386
