computations_done_times_samples,losses
1576800,-0.005330737214535475
1577100,-0.005325874779373407
1577400,-0.0053232754580676556
1577700,-0.005322587676346302
1578000,-0.005302823148667812
1578300,-0.005292090587317944
1578600,-0.005319228395819664
1578900,-0.005330516956746578
1579200,-0.005323777906596661
1579500,-0.005328796803951263
1579800,-0.005330988671630621
1580100,-0.005326243117451668
1580400,-0.0053315781988203526
1580700,-0.005322938784956932
1581000,-0.005305112339556217
1581300,-0.005329884588718414
1581600,-0.005331671796739101
1581900,-0.005325645208358765
1582200,-0.005319019313901663
1582500,-0.005326251965016127
1582800,-0.005307201761752367
1583100,-0.0053322757594287395
1583400,-0.005332332570105791
1583700,-0.00533252814784646
1584000,-0.005318614654242992
1584300,-0.0053321123123168945
1584600,-0.0053329612128436565
1584900,-0.0053331442177295685
1585200,-0.005333010572940111
1585500,-0.0053329383954405785
1585800,-0.005333302542567253
1586100,-0.005330861080437899
1586400,-0.005333223845809698
1586700,-0.005323346704244614
1587000,-0.005333251319825649
1587300,-0.005332985892891884
1587600,-0.005327484104782343
1587900,-0.005333010107278824
1588200,-0.005329877603799105
1588500,-0.005331106949597597
1588800,-0.005332828499376774
1589100,-0.005332262720912695
1589400,-0.0053332033567130566
1589700,-0.005332073662430048
1590000,-0.005325954873114824
1590300,-0.005299641750752926
1590600,-0.00532420864328742
1590900,-0.0053289784118533134
1591200,-0.005332383327186108
1591500,-0.005329710431396961
1591800,-0.005332629196345806
1592100,-0.005329534877091646
1592400,-0.005330107174813747
1592700,-0.005328249651938677
1593000,-0.005331684369593859
1593300,-0.005325441248714924
1593600,-0.00533127598464489
1593900,-0.005328239407390356
1594200,-0.005328922998160124
1594500,-0.005327445454895496
1594800,-0.005322061479091644
1595100,-0.00533301942050457
1595400,-0.005332036875188351
1595700,-0.0053164223209023476
1596000,-0.005328156519681215
1596300,-0.005328360013663769
1596600,-0.005331570748239756
1596900,-0.0053317733108997345
1597200,-0.0053332410752773285
1597500,-0.0053329188376665115
1597800,-0.0053232572972774506
1598100,-0.005321652162820101
1598400,-0.00532111432403326
1598700,-0.005324066150933504
1599000,-0.005332571920007467
1599300,-0.005327248480170965
1599600,-0.005298818461596966
1599900,-0.0053321183659136295
1600200,-0.005326989572495222
1600500,-0.005320633761584759
1600800,-0.005330095067620277
1601100,-0.005329409148544073
1601400,-0.005324853118509054
1601700,-0.005331885069608688
1602000,-0.005332812666893005
1602300,-0.005332457832992077
1602600,-0.005309300031512976
1602900,-0.005307767540216446
1603200,-0.005319411400705576
1603500,-0.005319672171026468
1603800,-0.005323495250195265
1604100,-0.005326111800968647
1604400,-0.005328799597918987
1604700,-0.005329103674739599
1605000,-0.005332406610250473
1605300,-0.005332839209586382
1605600,-0.0053314282558858395
1605900,-0.005329891107976437
1606200,-0.0053317551501095295
1606500,-0.00533223757520318
1606800,-0.005313426721841097
1607100,-0.0053298561833798885
1607400,-0.005318062379956245
1607700,-0.005328458733856678
1608000,-0.00532905338332057
1608300,-0.005323590245097876
1608600,-0.005318967625498772
1608900,-0.005329371429979801
1609200,-0.005330090876668692
1609500,-0.005323838442564011
1609800,-0.005331828724592924
1610100,-0.0053314948454499245
1610400,-0.005331879016011953
1610700,-0.0053320215083658695
1611000,-0.005332311615347862
1611300,-0.005330886226147413
1611600,-0.0053273653611540794
1611900,-0.005312642548233271
1612200,-0.00529991602525115
1612500,-0.005276210140436888
1612800,-0.005279213655740023
1613100,-0.005331972613930702
1613400,-0.005330862943083048
1613700,-0.005331480875611305
1614000,-0.005329638719558716
1614300,-0.005332636181265116
1614600,-0.005331316031515598
1614900,-0.005332788918167353
1615200,-0.005332679022103548
1615500,-0.005328554660081863
1615800,-0.005330807063728571
1616100,-0.005326571874320507
1616400,-0.005332382395863533
1616700,-0.0053325132466852665
1617000,-0.005331492982804775
1617300,-0.005332460626959801
1617600,-0.005321820732206106
1617900,-0.0053244587033987045
1618200,-0.005326846148818731
1618500,-0.005333219189196825
1618800,-0.005332718603312969
1619100,-0.005328381434082985
1619400,-0.005299392621964216
1619700,-0.0053306082263588905
1620000,-0.005314847454428673
1620300,-0.005331003572791815
1620600,-0.005331103689968586
1620900,-0.005322946235537529
1621200,-0.00533308694139123
1621500,-0.005329262465238571
1621800,-0.005330773536115885
1622100,-0.005326718091964722
1622400,-0.005320996046066284
1622700,-0.0053331064991652966
1623000,-0.0053212339989840984
1623300,-0.005327366758137941
1623600,-0.005320710130035877
1623900,-0.00532700726762414
1624200,-0.005327736493200064
1624500,-0.005326007958501577
1624800,-0.005332749802619219
1625100,-0.005324920639395714
1625400,-0.00528790894895792
1625700,-0.0053154779598116875
1626000,-0.00532948924228549
1626300,-0.005332562141120434
1626600,-0.005312768742442131
1626900,-0.005315831862390041
1627200,-0.005331970751285553
1627500,-0.005318872630596161
1627800,-0.005290416534990072
1628100,-0.005309808533638716
1628400,-0.005308067426085472
1628700,-0.0053316219709813595
1629000,-0.005330161657184362
1629300,-0.005310369189828634
1629600,-0.005325824487954378
1629900,-0.005311357323080301
1630200,-0.00532704358920455
1630500,-0.005325660575181246
1630800,-0.005331052932888269
1631100,-0.005318568088114262
1631400,-0.005324049387127161
1631700,-0.005328072234988213
1632000,-0.005331406369805336
1632300,-0.005328197963535786
1632600,-0.005331339314579964
1632900,-0.00532902404665947
1633200,-0.00532672181725502
1633500,-0.005328304134309292
1633800,-0.005330820567905903
1634100,-0.005330204032361507
1634400,-0.005326887127012014
1634700,-0.005331259220838547
1635000,-0.005330279003828764
1635300,-0.005329401697963476
1635600,-0.005327085964381695
1635900,-0.005324535071849823
1636200,-0.005330268293619156
1636500,-0.005330439191311598
1636800,-0.005327695515006781
1637100,-0.005330493673682213
1637400,-0.005327098537236452
1637700,-0.005331696942448616
1638000,-0.005330335348844528
1638300,-0.005331635009497404
1638600,-0.0053304024040699005
1638900,-0.005332279019057751
1639200,-0.005332379136234522
1639500,-0.00532823521643877
1639800,-0.005331654567271471
1640100,-0.005331506486982107
1640400,-0.005328751634806395
1640700,-0.005324535071849823
1641000,-0.005330448970198631
1641300,-0.005331200547516346
1641600,-0.005331323016434908
1641900,-0.005332047585397959
1642200,-0.005332174710929394
1642500,-0.005331532098352909
1642800,-0.005318152718245983
1643100,-0.00532628083601594
1643400,-0.0053213476203382015
1643700,-0.005315168760716915
1644000,-0.005326464772224426
1644300,-0.005321848671883345
1644600,-0.005302918143570423
1644900,-0.005322238430380821
1645200,-0.005324759986251593
1645500,-0.005329205188900232
1645800,-0.005317190196365118
1646100,-0.005330879241228104
1646400,-0.005331395659595728
1646700,-0.0053310454823076725
1647000,-0.005330443847924471
1647300,-0.0053282007575035095
1647600,-0.005327388644218445
1647900,-0.005313926376402378
1648200,-0.0053014191798865795
1648500,-0.0053305067121982574
1648800,-0.005329772364348173
1649100,-0.00532579468563199
1649400,-0.005329940002411604
1649700,-0.005329205188900232
1650000,-0.005329184699803591
1650300,-0.005330144427716732
1650600,-0.005330193787813187
1650900,-0.005327416118234396
1651200,-0.005328638479113579
1651500,-0.0053262123838067055
1651800,-0.005326437298208475
1652100,-0.00532793253660202
1652400,-0.005313722882419825
1652700,-0.0053313300013542175
1653000,-0.0053309728391468525
1653300,-0.005327544640749693
1653600,-0.0053319972939789295
1653900,-0.005330483429133892
1654200,-0.005331816617399454
1654500,-0.005315940361469984
1654800,-0.005329053848981857
1655100,-0.005333029665052891
1655400,-0.005332788452506065
1655700,-0.005321151576936245
1656000,-0.005303887650370598
1656300,-0.005328322295099497
1656600,-0.005330829415470362
1656900,-0.005332984495908022
1657200,-0.005330637097358704
1657500,-0.005332297179847956
1657800,-0.0053298682905733585
1658100,-0.005331784952431917
1658400,-0.00532931461930275
1658700,-0.005329322535544634
1659000,-0.005321593023836613
1659300,-0.0053308503702282906
1659600,-0.005315234884619713
1659900,-0.005332393106073141
1660200,-0.005332343280315399
1660500,-0.005332345142960548
1660800,-0.0053231013007462025
1661100,-0.00533177237957716
1661400,-0.005312641616910696
1661700,-0.005333087872713804
1662000,-0.005332582164555788
1662300,-0.005331109743565321
1662600,-0.005332841072231531
1662900,-0.005332376342266798
1663200,-0.005333177745342255
1663500,-0.005329168401658535
1663800,-0.005329666193574667
1664100,-0.005315442569553852
1664400,-0.005331478081643581
1664700,-0.005332504864782095
1665000,-0.005332218948751688
1665300,-0.005330065730959177
1665600,-0.005320509895682335
1665900,-0.005331019870936871
1666200,-0.0053309425711631775
1666500,-0.005329851992428303
1666800,-0.005332329776138067
1667100,-0.005331199616193771
1667400,-0.005324556026607752
1667700,-0.005328615196049213
1668000,-0.005328233353793621
1668300,-0.005323956720530987
1668600,-0.00532470503821969
1668900,-0.0053292070515453815
1669200,-0.005332418717443943
1669500,-0.005327695049345493
1669800,-0.005313929170370102
1670100,-0.005331824067980051
1670400,-0.005331726744771004
1670700,-0.005301155615597963
1671000,-0.005314534064382315
1671300,-0.005329407751560211
1671600,-0.005329724866896868
1671900,-0.005326793063431978
1672200,-0.005327137187123299
1672500,-0.005324447061866522
1672800,-0.00531608983874321
1673100,-0.00531786447390914
1673400,-0.005331214517354965
1673700,-0.005326726473867893
1674000,-0.005304099526256323
1674300,-0.00529926223680377
1674600,-0.005291503854095936
1674900,-0.005331041757017374
1675200,-0.005331581924110651
1675500,-0.0053324392065405846
1675800,-0.0053212144412100315
1676100,-0.005314426962286234
1676400,-0.005329059902578592
1676700,-0.005330574233084917
1677000,-0.0053160181269049644
1677300,-0.005326978396624327
1677600,-0.005331518594175577
1677900,-0.005330255720764399
1678200,-0.00532876793295145
1678500,-0.005327180493623018
1678800,-0.00532511854544282
1679100,-0.005323047284036875
1679400,-0.005317085422575474
1679700,-0.005323388148099184
1680000,-0.005332127213478088
1680300,-0.00533081591129303
1680600,-0.00533074326813221
1680900,-0.005330911371856928
1681200,-0.005320433992892504
1681500,-0.0053301285952329636
1681800,-0.005328639410436153
1682100,-0.005331873893737793
1682400,-0.005330733954906464
1682700,-0.005326329730451107
1683000,-0.005331598222255707
1683300,-0.005323610734194517
1683600,-0.0053297849372029305
1683900,-0.005328646395355463
1684200,-0.005326325073838234
1684500,-0.0053297062404453754
1684800,-0.005332667380571365
1685100,-0.005332366097718477
1685400,-0.005324156489223242
1685700,-0.005329878535121679
1686000,-0.00531575083732605
1686300,-0.005326274316757917
1686600,-0.0053277406841516495
1686900,-0.00532536068931222
1687200,-0.005322303157299757
1687500,-0.0053163859993219376
1687800,-0.0053194984793663025
1688100,-0.005330091807991266
1688400,-0.005321858450770378
1688700,-0.00532491272315383
1689000,-0.005330206826329231
1689300,-0.005309548694640398
1689600,-0.005324744153767824
1689900,-0.00532072177156806
1690200,-0.0053285290487110615
1690500,-0.005332022439688444
1690800,-0.0053321789018809795
1691100,-0.0053326403722167015
1691400,-0.005330545362085104
1691700,-0.005329401232302189
1692000,-0.005329633131623268
1692300,-0.005332105793058872
1692600,-0.005330813582986593
1692900,-0.005321042146533728
1693200,-0.005331270396709442
1693500,-0.005320094991475344
1693800,-0.005290540866553783
1694100,-0.005327210295945406
1694400,-0.005329208914190531
1694700,-0.005326776299625635
1695000,-0.005323897581547499
1695300,-0.005329679232090712
1695600,-0.005329018924385309
1695900,-0.00532891508191824
1696200,-0.005310260225087404
1696500,-0.005321752745658159
1696800,-0.005321243777871132
1697100,-0.005318192765116692
1697400,-0.005318670999258757
1697700,-0.005303944926708937
1698000,-0.005323842633515596
1698300,-0.0053274924866855145
1698600,-0.0053281341679394245
1698900,-0.005321994889527559
1699200,-0.005312937777489424
1699500,-0.0053292931988835335
1699800,-0.005328229628503323
1700100,-0.005326726008206606
1700400,-0.0053202910348773
1700700,-0.005327773746103048
1701000,-0.0053249383345246315
1701300,-0.005328270606696606
1701600,-0.00532756419852376
1701900,-0.005327835213392973
1702200,-0.005326414946466684
1702500,-0.005326941143721342
1702800,-0.005324875470250845
1703100,-0.005306444130837917
1703400,-0.0053176009096205235
1703700,-0.005317682400345802
1704000,-0.005325268022716045
1704300,-0.00530145363882184
1704600,-0.005318227224051952
1704900,-0.0053159985691308975
1705200,-0.005323011893779039
1705500,-0.005326217506080866
1705800,-0.005317910574376583
1706100,-0.005325625650584698
1706400,-0.005312765948474407
1706700,-0.005318171810358763
1707000,-0.005321186501532793
1707300,-0.005323145072907209
1707600,-0.0053246039897203445
1707900,-0.0053200991824269295
1708200,-0.005322870332747698
1708500,-0.005317155737429857
1708800,-0.005325889214873314
1709100,-0.005324457306414843
1709400,-0.005325221456587315
1709700,-0.005321957170963287
1710000,-0.005324738100171089
1710300,-0.00532327638939023
1710600,-0.005306376609951258
1710900,-0.005324727855622768
1711200,-0.005314467940479517
1711500,-0.005321809556335211
1711800,-0.005321793258190155
1712100,-0.005323192570358515
1712400,-0.005324901547282934
1712700,-0.005326404236257076
1713000,-0.005323741119354963
1713300,-0.005325534380972385
1713600,-0.005319570191204548
1713900,-0.0053253923542797565
1714200,-0.005319550633430481
1714500,-0.005312310066074133
1714800,-0.005322454497218132
1715100,-0.005324769299477339
1715400,-0.005314312409609556
1715700,-0.005321606993675232
1716000,-0.005320309195667505
1716300,-0.005310095380991697
1716600,-0.005296105518937111
1716900,-0.0052922992035746574
1717200,-0.005310725886374712
1717500,-0.005323305260390043
1717800,-0.0053129736334085464
1718100,-0.005324651952832937
1718400,-0.005325302481651306
1718700,-0.005326425191015005
1719000,-0.005325216334313154
1719300,-0.005328544415533543
1719600,-0.005324261263012886
1719900,-0.005321243777871132
1720200,-0.005323141813278198
1720500,-0.005322999786585569
1720800,-0.005315226037055254
1721100,-0.005311222746968269
1721400,-0.005308942869305611
1721700,-0.0052993204444646835
1722000,-0.005305600352585316
1722300,-0.005319136660546064
1722600,-0.005310590844601393
1722900,-0.005310590844601393
1723200,-0.005315504968166351
1723500,-0.005319939460605383
1723800,-0.005314662586897612
1724100,-0.005314410198479891
1724400,-0.005317851435393095
1724700,-0.005317883566021919
1725000,-0.005319242365658283
1725300,-0.0053194141946733
1725600,-0.005314627196639776
1725900,-0.005321352276951075
1726200,-0.005311307031661272
1726500,-0.005322776734828949
1726800,-0.005311815533787012
1727100,-0.005327125545591116
1727400,-0.005324524827301502
1727700,-0.0053213853389024734
1728000,-0.005317301023751497
1728300,-0.005307195242494345
1728600,-0.005323136691004038
1728900,-0.005323504563421011
1729200,-0.005322861485183239
1729500,-0.00531414058059454
1729800,-0.005319646093994379
1730100,-0.005322643090039492
1730400,-0.005322599783539772
1730700,-0.005319908261299133
1731000,-0.005318575073033571
1731300,-0.005325951147824526
1731600,-0.0053265755996108055
1731900,-0.00532267801463604
1732200,-0.005320684984326363
1732500,-0.005325697362422943
1732800,-0.005324322264641523
1733100,-0.005322462413460016
1733400,-0.005325694102793932
1733700,-0.005324358120560646
1734000,-0.005317237693816423
1734300,-0.005320394411683083
1734600,-0.00531582348048687
1734900,-0.005322596058249474
1735200,-0.005325636360794306
1735500,-0.005321004427969456
1735800,-0.005318699404597282
1736100,-0.005293515510857105
1736400,-0.00531507283449173
1736700,-0.005312192253768444
1737000,-0.005319373682141304
1737300,-0.005326799117028713
1737600,-0.0053276787512004375
1737900,-0.0053262109868228436
1738200,-0.005327493883669376
1738500,-0.005316972732543945
1738800,-0.005325476173311472
1739100,-0.005327372811734676
1739400,-0.005327840801328421
1739700,-0.005327234044671059
1740000,-0.005326665937900543
1740300,-0.005328852217644453
1740600,-0.005328373983502388
1740900,-0.005328211467713118
1741200,-0.00532387662678957
1741500,-0.005322122480720282
1741800,-0.00532166101038456
1742100,-0.0053270780481398106
1742400,-0.00532729784026742
1742700,-0.005319623742252588
1743000,-0.005325155332684517
1743300,-0.0053104073740541935
1743600,-0.005326335784047842
1743900,-0.005328686907887459
1744200,-0.005329679697751999
1744500,-0.005329301115125418
1744800,-0.0053290496580302715
1745100,-0.005329562351107597
1745400,-0.005324844736605883
1745700,-0.005319987423717976
1746000,-0.005319145508110523
1746300,-0.005330650135874748
1746600,-0.005329439882189035
1746900,-0.005330227315425873
1747200,-0.005332487169653177
1747500,-0.005332339555025101
1747800,-0.005331090185791254
1748100,-0.005332328844815493
1748400,-0.00533277029171586
1748700,-0.0053325495682656765
1749000,-0.005328682251274586
1749300,-0.005328024737536907
1749600,-0.005328678991645575
1749900,-0.005329064559191465
1750200,-0.005329209845513105
1750500,-0.005311216693371534
1750800,-0.0053178491070866585
1751100,-0.0053249928168952465
1751400,-0.00532333180308342
1751700,-0.005330134183168411
1752000,-0.005327289458364248
1752300,-0.005329221952706575
1752600,-0.005329690873622894
1752900,-0.0053289541974663734
1753200,-0.005327890161424875
1753500,-0.005329162813723087
1753800,-0.005328754428774118
1754100,-0.005327227059751749
1754400,-0.005323020741343498
1754700,-0.005327746272087097
1755000,-0.0053267828188836575
1755300,-0.005328991450369358
1755600,-0.0053157927468419075
1755900,-0.005311313550919294
1756200,-0.005319931544363499
1756500,-0.005325267091393471
1756800,-0.005324280820786953
1757100,-0.005302249453961849
1757400,-0.005328963976353407
1757700,-0.005320725031197071
1758000,-0.0053277285769581795
1758300,-0.005330010782927275
1758600,-0.00532775791361928
1758900,-0.005330221727490425
1759200,-0.005330730229616165
1759500,-0.0053304582834243774
1759800,-0.0053299120627343655
1760100,-0.005330586340278387
1760400,-0.005331765860319138
1760700,-0.005332121625542641
1761000,-0.005330762825906277
1761300,-0.005331382621079683
1761600,-0.005332913715392351
1761900,-0.005331540480256081
1762200,-0.00533263199031353
1762500,-0.005308735184371471
1762800,-0.005312222521752119
1763100,-0.005331359338015318
1763400,-0.005321964155882597
1763700,-0.005325802136212587
1764000,-0.005329641979187727
1764300,-0.005331467371433973
1764600,-0.005327226128429174
1764900,-0.005331055261194706
1765200,-0.005329138599336147
1765500,-0.005330466665327549
1765800,-0.005320983473211527
1766100,-0.005300913006067276
1766400,-0.005328732542693615
1766700,-0.0053283534944057465
1767000,-0.005329471547156572
1767300,-0.005327948369085789
1767600,-0.005330135114490986
1767900,-0.005330692045390606
1768200,-0.005328164901584387
1768500,-0.005322067067027092
1768800,-0.005329221487045288
1769100,-0.00532711623236537
1769400,-0.00533031253144145
1769700,-0.005326134618371725
1770000,-0.0053315539844334126
1770300,-0.005329420790076256
1770600,-0.005330350715667009
1770900,-0.005332122556865215
1771200,-0.005330208223313093
1771500,-0.005308676976710558
1771800,-0.005304174032062292
1772100,-0.005327476188540459
1772400,-0.005327887367457151
1772700,-0.005310519598424435
1773000,-0.005322819575667381
1773300,-0.00532254995778203
1773600,-0.005331737454980612
1773900,-0.00532703660428524
1774200,-0.005329910200089216
1774500,-0.0053325071930885315
1774800,-0.005329790525138378
1775100,-0.005322852171957493
1775400,-0.005330431275069714
1775700,-0.005329318810254335
1776000,-0.005332102067768574
1776300,-0.005329406354576349
1776600,-0.0053094541653990746
1776900,-0.0052941832691431046
1777200,-0.0053292675875127316
1777500,-0.005332989618182182
1777800,-0.0053164539858698845
1778100,-0.0053293295204639435
1778400,-0.005331759806722403
1778700,-0.005331282503902912
1779000,-0.005328331142663956
1779300,-0.0053282431326806545
1779600,-0.005323139950633049
1779900,-0.005318295210599899
1780200,-0.005318867973983288
1780500,-0.005320520140230656
1780800,-0.005328765604645014
1781100,-0.0053303856402635574
1781400,-0.005325447767972946
1781700,-0.005321774166077375
1782000,-0.005329689010977745
1782300,-0.005330543965101242
1782600,-0.005330692511051893
1782900,-0.005331878550350666
1783200,-0.005332193803042173
1783500,-0.005331963766366243
1783800,-0.005316524766385555
1784100,-0.0053315735422074795
1784400,-0.005315953865647316
1784700,-0.00531993480399251
1785000,-0.005314512178301811
1785300,-0.005331173073500395
1785600,-0.005331411957740784
1785900,-0.005331072490662336
1786200,-0.0053290026262402534
1786500,-0.0053274803794920444
1786800,-0.005331913009285927
1787100,-0.0052991281263530254
1787400,-0.005323389545083046
1787700,-0.0053247674368321896
1788000,-0.005319258198142052
1788300,-0.005329210311174393
1788600,-0.0053328354842960835
1788900,-0.005327576771378517
1789200,-0.005332848522812128
1789500,-0.005328677129000425
1789800,-0.005332975648343563
1790100,-0.005316601134836674
1790400,-0.005286927800625563
1790700,-0.005311249289661646
1791000,-0.005320562049746513
1791300,-0.005325729493051767
1791600,-0.005324770230799913
1791900,-0.005332456901669502
1792200,-0.005328647792339325
1792500,-0.0053319367580115795
1792800,-0.005332179833203554
1793100,-0.00531803211197257
1793400,-0.0053321984596550465
1793700,-0.005332092754542828
1794000,-0.005332375410944223
1794300,-0.0053304932080209255
1794600,-0.005327329039573669
1794900,-0.005331711377948523
1795200,-0.005331320688128471
1795500,-0.005330939777195454
1795800,-0.005327990278601646
1796100,-0.00532711623236537
1796400,-0.005328764673322439
1796700,-0.005315043032169342
1797000,-0.005312765948474407
1797300,-0.0053269704803824425
1797600,-0.00532792741432786
1797900,-0.005321373697370291
1798200,-0.005331428721547127
1798500,-0.0053301709704101086
1798800,-0.0053298333659768105
1799100,-0.005330647341907024
1799400,-0.005326886661350727
1799700,-0.005326995626091957
1800000,-0.005324660334736109
1800300,-0.005323806311935186
1800600,-0.005327856168150902
1800900,-0.005328284110873938
1801200,-0.005316886119544506
1801500,-0.005323014222085476
1801800,-0.00532862264662981
1802100,-0.005314154084771872
1802400,-0.005331099033355713
1802700,-0.005329118110239506
1803000,-0.005329065024852753
1803300,-0.005329485051333904
1803600,-0.005324563942849636
1803900,-0.005329638719558716
1804200,-0.005331359338015318
1804500,-0.005330914165824652
1804800,-0.005330054089426994
1805100,-0.00532166101038456
1805400,-0.005327596794813871
1805700,-0.005331884138286114
1806000,-0.005326175130903721
1806300,-0.005322406068444252
1806600,-0.005329731851816177
1806900,-0.005327919032424688
1807200,-0.005319870077073574
1807500,-0.0053261020220816135
1807800,-0.005319973453879356
1808100,-0.005320355296134949
1808400,-0.005327155813574791
1808700,-0.0053329854272305965
1809000,-0.0053327628411352634
1809300,-0.00533272186294198
1809600,-0.005333263427019119
1809900,-0.005323364865034819
1810200,-0.005332823842763901
1810500,-0.00533312140032649
1810800,-0.0053303539752960205
1811100,-0.00533229811117053
1811400,-0.005328857805579901
1811700,-0.005333013366907835
1812000,-0.005332761909812689
1812300,-0.005329156760126352
1812600,-0.005331217311322689
1812900,-0.005332555156201124
1813200,-0.005332615692168474
1813500,-0.00533275306224823
1813800,-0.0053291115909814835
1814100,-0.00533300032839179
1814400,-0.005333229899406433
1814700,-0.005315914284437895
1815000,-0.005330306012183428
1815300,-0.005333092529326677
1815600,-0.005325684789568186
1815900,-0.005329100880771875
1816200,-0.005332496948540211
1816500,-0.005332369357347488
1816800,-0.005327535327523947
1817100,-0.005329078063368797
1817400,-0.005331417545676231
1817700,-0.005332803353667259
1818000,-0.005323713645339012
1818300,-0.005325080826878548
1818600,-0.005329124629497528
1818900,-0.005331319756805897
1819200,-0.005329995881766081
1819500,-0.005330009385943413
1819800,-0.005320971831679344
1820100,-0.005313467234373093
1820400,-0.005314054433256388
1820700,-0.005329117178916931
1821000,-0.005299666430801153
1821300,-0.0053085158579051495
1821600,-0.005312315654009581
1821900,-0.005319010931998491
1822200,-0.005332230124622583
1822500,-0.005331289488822222
1822800,-0.0053128269501030445
1823100,-0.005329298786818981
1823400,-0.005321276839822531
1823700,-0.00532933184877038
1824000,-0.005330188199877739
1824300,-0.005329403094947338
1824600,-0.005329132080078125
1824900,-0.005323844496160746
1825200,-0.005326267797499895
1825500,-0.005315490532666445
1825800,-0.005330707412213087
1826100,-0.0053313723765313625
1826400,-0.005331988912075758
1826700,-0.005319774150848389
1827000,-0.005312886089086533
1827300,-0.005327750463038683
1827600,-0.005330632906407118
1827900,-0.0053293597884476185
1828200,-0.005325050093233585
1828500,-0.005331961438059807
1828800,-0.005325863137841225
1829100,-0.00532258115708828
1829400,-0.0053310212679207325
1829700,-0.005327178165316582
1830000,-0.005325299222022295
1830300,-0.005330379586666822
1830600,-0.005330399144440889
1830900,-0.005323514342308044
1831200,-0.005329315084964037
1831500,-0.005326997023075819
1831800,-0.005329435225576162
1832100,-0.005330761428922415
1832400,-0.005319062154740095
1832700,-0.00531958881765604
1833000,-0.005311981309205294
1833300,-0.005327715538442135
1833600,-0.005320237949490547
1833900,-0.005326115060597658
1834200,-0.005326186306774616
1834500,-0.005316044203937054
1834800,-0.00531507795676589
1835100,-0.005327716935425997
1835400,-0.005326873157173395
1835700,-0.005323314573615789
1836000,-0.0053252605721354485
1836300,-0.005327831953763962
1836600,-0.005323627032339573
1836900,-0.005325863603502512
1837200,-0.005321416538208723
1837500,-0.005325129721313715
1837800,-0.0053163934499025345
1838100,-0.005296349059790373
1838400,-0.005314523819833994
1838700,-0.005320165306329727
1839000,-0.005326776299625635
1839300,-0.005325091537088156
1839600,-0.005319005809724331
1839900,-0.005324429366737604
1840200,-0.005325320176780224
1840500,-0.005326796788722277
1840800,-0.005326439626514912
1841100,-0.005322141107171774
1841400,-0.005326701328158379
1841700,-0.005327001214027405
1842000,-0.005326997488737106
1842300,-0.0053288815543055534
1842600,-0.005328958388417959
1842900,-0.0053305067121982574
1843200,-0.005329664330929518
1843500,-0.005330521147698164
1843800,-0.005330591928213835
1844100,-0.005331819877028465
1844400,-0.005330604501068592
1844700,-0.005328278057277203
1845000,-0.005331111140549183
1845300,-0.005325607489794493
1845600,-0.00532915536314249
1845900,-0.0053294626995921135
1846200,-0.005332339555025101
1846500,-0.005332657136023045
1846800,-0.0053321891464293
1847100,-0.005332423374056816
1847400,-0.005332644563168287
1847700,-0.005330142565071583
1848000,-0.0053236461244523525
1848300,-0.005332138389348984
1848600,-0.005302356090396643
1848900,-0.005330539774149656
1849200,-0.005327526014298201
1849500,-0.005332071799784899
1849800,-0.005321682430803776
1850100,-0.005330256652086973
1850400,-0.0053302510641515255
1850700,-0.005325970705598593
1851000,-0.0053262729197740555
1851300,-0.005330707877874374
1851600,-0.005330768413841724
1851900,-0.005328737664967775
1852200,-0.005332161672413349
1852500,-0.005332058295607567
1852800,-0.0053319670259952545
1853100,-0.005330287851393223
1853400,-0.005332731641829014
1853700,-0.005327767226845026
1854000,-0.005332333967089653
1854300,-0.005323293153196573
1854600,-0.005333262495696545
1854900,-0.005332562141120434
1855200,-0.005332892760634422
1855500,-0.005319176707416773
1855800,-0.00530880456790328
1856100,-0.005330979358404875
1856400,-0.005333252251148224
1856700,-0.005333001259714365
1857000,-0.005332114640623331
1857300,-0.0053289495408535
1857600,-0.005314622540026903
1857900,-0.005331415217369795
1858200,-0.005332679953426123
1858500,-0.005332614295184612
1858800,-0.005323543678969145
1859100,-0.0053229136392474174
1859400,-0.005329096224159002
1859700,-0.005329436622560024
1860000,-0.005332206841558218
1860300,-0.0053200796246528625
1860600,-0.005332705099135637
1860900,-0.005331762600690126
1861200,-0.005326233804225922
1861500,-0.005332021974027157
1861800,-0.005333059001713991
1862100,-0.005327526479959488
1862400,-0.0053301346488296986
1862700,-0.005331657361239195
1863000,-0.005329186096787453
1863300,-0.005327688530087471
1863600,-0.00531615037471056
1863900,-0.0053251562640070915
1864200,-0.005315061658620834
1864500,-0.005330519750714302
1864800,-0.0053301346488296986
1865100,-0.005323800723999739
1865400,-0.005332620814442635
1865700,-0.005325138568878174
1866000,-0.005321451462805271
1866300,-0.005323775112628937
1866600,-0.005331991706043482
1866900,-0.005332356318831444
1867200,-0.005330346524715424
1867500,-0.005327486898750067
1867800,-0.0053189476020634174
1868100,-0.005332199390977621
1868400,-0.005327482242137194
1868700,-0.00532913813367486
1869000,-0.0053312634117901325
1869300,-0.00532892718911171
1869600,-0.0053293462842702866
1869900,-0.005328262224793434
1870200,-0.005322176963090897
1870500,-0.005332344677299261
1870800,-0.005332288332283497
1871100,-0.005329660605639219
1871400,-0.005312754772603512
1871700,-0.005324528086930513
1872000,-0.005330250132828951
1872300,-0.005318937357515097
1872600,-0.005307578016072512
1872900,-0.005330895073711872
1873200,-0.005329682491719723
